YEAR,MO,DY,T2M,QV2M
2021,2,10,23.05,4.03
2021,2,11,23.76,5.86
2021,2,12,24.53,7.87
2021,2,13,25.05,7.57
2021,2,14,25.35,7.39
2021,2,15,26.19,7.2
2021,2,16,26.4,7.14
2021,2,17,25.76,8.06
2021,2,18,24.56,8.91
2021,2,19,23.63,8.91
2021,2,20,24.23,8.67
2021,2,21,25.35,8.91
2021,2,22,25.43,7.81
2021,2,23,25.47,5.68
2021,2,24,26.28,4.64
2021,2,25,26.82,4.7
2021,2,26,27.51,5.13
2021,2,27,27.48,4.64
2021,2,28,28.15,4.46
2021,3,1,28.8,5.37
2021,3,2,28.23,5.07
2021,3,3,27.26,3.42
2021,3,4,27.02,3.17
2021,3,5,27.69,5
2021,3,6,28.38,3.97
2021,3,7,28.5,4.82
2021,3,8,28.86,6.29
2021,3,9,29.09,7.26
2021,3,10,29.48,7.51
2021,3,11,29.13,5.55
2021,3,12,29.01,5.07
2021,3,13,27.54,6.53
2021,3,14,28.7,4.88
2021,3,15,29.18,6.47
2021,3,16,29.71,6.84
2021,3,17,30.08,6.77
2021,3,18,30.89,7.57
2021,3,19,30.51,8.42
2021,3,20,30.41,8.18
2021,3,21,30.63,7.57
2021,3,22,30.87,7.51
2021,3,23,31.47,8.06
2021,3,24,31.08,7.51
2021,3,25,31.27,7.14
2021,3,26,30.8,6.23
2021,3,27,30.82,5.13
2021,3,28,30.87,4.15
2021,3,29,31.82,4.64
2021,3,30,31.77,4.76
2021,3,31,31.24,3.72
2021,4,1,31.67,5.8
2021,4,2,31.11,4.39
2021,4,3,32.12,4.27
2021,4,4,31.39,4.09
2021,4,5,31.16,4.64
2021,4,6,32.3,7.32
2021,4,7,32.94,8.06
2021,4,8,33.53,8.67
2021,4,9,33.28,9.22
2021,4,10,32.74,9.34
2021,4,11,32.16,10.25
2021,4,12,32.03,9.64
2021,4,13,32.01,9.7
2021,4,14,30.19,11.84
2021,4,15,30.19,10.62
2021,4,16,30.91,9.83
2021,4,17,32.02,9.22
2021,4,18,32.95,9.09
2021,4,19,33.52,9.34
2021,4,20,34.11,10.25
2021,4,21,33.61,10.25
2021,4,22,31.92,10.31
2021,4,23,31.92,11.41
2021,4,24,33.22,9.83
2021,4,25,33.13,8.12
2021,4,26,33.86,10.13
2021,4,27,34.7,8.91
2021,4,28,33.05,10.62
2021,4,29,34.26,9.22
2021,4,30,34.29,9.09
2021,5,1,32.42,12.51
2021,5,2,30.26,14.04
2021,5,3,31.02,13.12
2021,5,4,31.16,12.76
2021,5,5,31.55,13.37
2021,5,6,31.65,13.79
2021,5,7,30.89,14.28
2021,5,8,31.73,14.47
2021,5,9,33.48,13.24
2021,5,10,33.39,15.44
2021,5,11,33.37,13.12
2021,5,12,34.29,11.84
2021,5,13,33.01,12.27
2021,5,14,32.32,13.79
2021,5,15,32.51,15.2
2021,5,16,29.81,16.6
2021,5,17,30.74,15.81
2021,5,18,30.07,15.99
2021,5,19,29.25,15.99
2021,5,20,30.8,15.87
2021,5,21,32.94,12.88
2021,5,22,33.44,12.39
2021,5,23,33.87,11.72
2021,5,24,34.22,10.56
2021,5,25,34.3,8.79
2021,5,26,34.98,11.54
2021,5,27,34.74,12.45
2021,5,28,33.35,15.01
2021,5,29,32.67,15.87
2021,5,30,32.23,15.75
2021,5,31,33.37,15.2
2021,6,1,32.9,16.6
2021,6,2,29.14,18.19
2021,6,3,28.69,16.66
2021,6,4,27.18,16.97
2021,6,5,27.94,17.52
2021,6,6,29.87,16.91
2021,6,7,30.18,17.09
2021,6,8,29.86,17.46
2021,6,9,28.29,18.55
2021,6,10,26.89,18.19
2021,6,11,27.66,16.54
2021,6,12,28.83,18.07
2021,6,13,26.58,19.04
2021,6,14,25.98,18.37
2021,6,15,27.69,17.33
2021,6,16,26.16,17.09
2021,6,17,26.6,17.09
2021,6,18,27.43,17.27
2021,6,19,26.98,17.15
2021,6,20,27.55,16.48
2021,6,21,27.54,16.66
2021,6,22,27.73,17.15
2021,6,23,26.22,16.72
2021,6,24,27.33,16.36
2021,6,25,26.97,15.75
2021,6,26,26.58,17.52
2021,6,27,26.48,17.4
2021,6,28,26.5,18.8
2021,6,29,27.61,18.25
2021,6,30,28.38,18.37
2021,7,1,26.16,19.04
2021,7,2,25.87,17.52
2021,7,3,27.11,17.09
2021,7,4,27.51,17.94
2021,7,5,28.22,18.68
2021,7,6,27.01,19.04
2021,7,7,27.55,19.59
2021,7,8,25.87,19.53
2021,7,9,26.23,18.25
2021,7,10,26.5,18.19
2021,7,11,26.37,20.02
2021,7,12,26.58,19.41
2021,7,13,26.44,19.59
2021,7,14,25.38,18.86
2021,7,15,26.33,19.59
2021,7,16,27.26,19.41
2021,7,17,27.84,19.96
2021,7,18,27.18,20.26
2021,7,19,26.87,19.35
2021,7,20,25.24,18.31
2021,7,21,24.96,18.49
2021,7,22,24.82,19.1
2021,7,23,24.57,18.49
2021,7,24,26.12,18.25
2021,7,25,26.37,18.55
2021,7,26,26.94,18.98
2021,7,27,26.14,18.19
2021,7,28,26.05,17.82
2021,7,29,25.42,17.94
2021,7,30,24.26,17.64
2021,7,31,25.16,17.33
2021,8,1,25.68,17.64
2021,8,2,25.81,17.76
2021,8,3,26.28,18.13
2021,8,4,26.33,18.49
2021,8,5,25.98,18.49
2021,8,6,26.39,18.19
2021,8,7,27.19,18.43
2021,8,8,27.22,19.04
2021,8,9,26.53,19.41
2021,8,10,25.8,19.35
2021,8,11,26.68,18.68
2021,8,12,25.75,18.62
2021,8,13,24.99,17.64
2021,8,14,25.9,18.07
2021,8,15,25.63,18.01
2021,8,16,24.81,18.25
2021,8,17,24.18,18.31
2021,8,18,24.54,17.82
2021,8,19,24.54,18.49
2021,8,20,24.78,18.13
2021,8,21,25.04,17.94
2021,8,22,25.45,17.88
2021,8,23,26.4,18.07
2021,8,24,27.48,18.92
2021,8,25,26.31,19.59
2021,8,26,25.26,18.92
2021,8,27,26.26,18.49
2021,8,28,26.09,18.19
2021,8,29,25.9,19.65
2021,8,30,24.99,19.53
2021,8,31,25.5,18.92
2021,9,1,25.54,18.07
2021,9,2,26.3,18.68
2021,9,3,25.14,19.23
2021,9,4,24.71,19.17
2021,9,5,24.73,18.86
2021,9,6,24.61,18.98
2021,9,7,24.4,18.8
2021,9,8,25.3,19.23
2021,9,9,25.61,18.49
2021,9,10,25.99,18.92
2021,9,11,26.07,19.17
2021,9,12,25.84,19.29
2021,9,13,25.48,19.29
2021,9,14,25.44,19.1
2021,9,15,25.68,18.55
2021,9,16,25.92,18.31
2021,9,17,25.87,18.19
2021,9,18,25.8,17.58
2021,9,19,25.91,18.01
2021,9,20,25.45,19.1
2021,9,21,24.55,18.86
2021,9,22,25.38,18.8
2021,9,23,24.88,19.04
2021,9,24,24.59,18.8
2021,9,25,24.82,18.31
2021,9,26,24.48,18.74
2021,9,27,24.55,19.47
2021,9,28,24.42,18.37
2021,9,29,24.27,16.3
2021,9,30,26.15,18.25
2021,10,1,26.65,19.1
2021,10,2,26.06,18.68
2021,10,3,26.53,18.19
2021,10,4,26.36,19.04
2021,10,5,26.08,19.29
2021,10,6,25.56,18.86
2021,10,7,25.82,18.92
2021,10,8,26.64,19.17
2021,10,9,25.69,19.35
2021,10,10,25.48,18.62
2021,10,11,24.62,16.42
2021,10,12,24.23,15.69
2021,10,13,24.44,16.05
2021,10,14,24.65,16.42
2021,10,15,24.48,17.27
2021,10,16,24.98,19.23
2021,10,17,25.53,19.04
2021,10,18,25.61,18.74
2021,10,19,24.06,15.38
2021,10,20,22.94,14.04
2021,10,21,22.46,13.98
2021,10,22,22.23,12.21
2021,10,23,22.61,12.63
2021,10,24,22.55,13.31
2021,10,25,21.91,13.67
2021,10,26,21.5,13.73
2021,10,27,21.15,12.94
2021,10,28,21.8,14.22
2021,10,29,22.52,15.08
2021,10,30,22.3,15.14
2021,10,31,21.55,13.37
2021,11,1,21.55,13.18
2021,11,2,21.92,15.56
2021,11,3,22.65,15.69
2021,11,4,22.65,15.99
2021,11,5,23.51,16.17
2021,11,6,22.66,15.14
2021,11,7,20.88,12.88
2021,11,8,19.3,11.11
2021,11,9,19.01,10.99
2021,11,10,18.83,10.68
2021,11,11,19.03,11.72
2021,11,12,21.92,14.95
2021,11,13,24.34,17.46
2021,11,14,24.33,17.46
2021,11,15,24.47,17.76
2021,11,16,24.81,17.82
2021,11,17,24.83,17.21
2021,11,18,24.4,17.33
2021,11,19,23.92,16.85
2021,11,20,24.61,17.52
2021,11,21,24.9,17.46
2021,11,22,25.62,17.33
2021,11,23,25.55,17.4
2021,11,24,24.53,15.93
2021,11,25,22.73,13.49
2021,11,26,21.96,12.27
2021,11,27,20.44,11.29
2021,11,28,19.45,10.38
2021,11,29,20.35,11.9
2021,11,30,20.84,11.54
2021,12,1,20.69,11.47
2021,12,2,21.15,12.51
2021,12,3,21.58,12.57
2021,12,4,21.67,12.21
2021,12,5,22.17,12.63
2021,12,6,22.01,11.6
2021,12,7,21.14,11.11
2021,12,8,21.45,12.88
2021,12,9,22.49,13.55
2021,12,10,22.03,13.37
2021,12,11,21.69,12.27
2021,12,12,20.88,11.9
2021,12,13,20.79,11.54
2021,12,14,20.77,12.02
2021,12,15,19.48,10.74
2021,12,16,19.21,9.52
2021,12,17,19.24,9.28
2021,12,18,18.94,9.09
2021,12,19,17.73,8.85
2021,12,20,16.38,6.1
2021,12,21,16.93,5.49
2021,12,22,18.82,6.04
2021,12,23,19.39,7.2
2021,12,24,20.81,8.61
2021,12,25,20.6,9.64
2021,12,26,21.48,9.89
2021,12,27,22.11,11.72
2021,12,28,22.12,12.21
2021,12,29,21.57,11.72
2021,12,30,20.75,11.47
2021,12,31,21.08,11.05
2022,1,1,21.4,10.93
2022,1,2,21.36,10.44
2022,1,3,20.48,8.67
2022,1,4,20.44,8.54
2022,1,5,20.8,9.52
2022,1,6,21.52,9.46
2022,1,7,22.1,9.95
2022,1,8,22.06,12.21
2022,1,9,23.18,12.82
2022,1,10,22.51,13.49
2022,1,11,23.02,13.67
2022,1,12,21.72,12.63
2022,1,13,20.8,12.39
2022,1,14,22.01,11.9
2022,1,15,20.87,11.78
2022,1,16,21.12,11.11
2022,1,17,20.83,10.31
2022,1,18,20.87,9.7
2022,1,19,20.37,8.97
2022,1,20,21.17,8.48
2022,1,21,21.46,8.91
2022,1,22,23.18,9.03
2022,1,23,21.11,9.7
2022,1,24,18.3,6.65
2022,1,25,17.55,6.29
2022,1,26,18.02,6.35
2022,1,27,17.89,5.86
2022,1,28,17.19,4.88
2022,1,29,17.52,4.64
2022,1,30,20.15,4.64
2022,1,31,21.82,4.94
2022,2,1,21.71,5.68
2022,2,2,22.61,6.1
2022,2,3,23.01,7.93
2022,2,4,20.58,5.68
2022,2,5,20.62,4.58
2022,2,6,20.83,4.76
2022,2,7,22.32,7.69
2022,2,8,23.94,8.36
2022,2,9,25.05,11.6
2022,2,10,23.73,10.74
2022,2,11,22.16,8
2022,2,12,21.71,5
2022,2,13,21.87,4.58
2022,2,14,22.87,6.53
2022,2,15,24.66,8.91
2022,2,16,24.9,10.5
2022,2,17,25.35,10.5
2022,2,18,25.46,9.83
2022,2,19,26.75,9.34
2022,2,20,26.91,7.69
2022,2,21,25.03,4.46
2022,2,22,25.76,4.03
2022,2,23,26.14,7.39
2022,2,24,27.1,8.97
2022,2,25,27.62,8.24
2022,2,26,26.57,7.26
2022,2,27,26.38,7.2
2022,2,28,26.47,6.1
2022,3,1,26.9,5.98
2022,3,2,27.21,5.92
2022,3,3,27.54,6.35
2022,3,4,27.96,8
2022,3,5,28.33,7.45
2022,3,6,28.23,6.96
2022,3,7,28.07,7.69
2022,3,8,28.19,7.2
2022,3,9,28.28,5.55
2022,3,10,28.49,6.96
2022,3,11,29.4,7.57
2022,3,12,28.67,7.45
2022,3,13,29.26,7.08
2022,3,14,28.95,4.15
2022,3,15,30.09,4.21
2022,3,16,31.58,4.82
2022,3,17,31.94,4.64
2022,3,18,31.43,5.07
2022,3,19,31.16,8.12
2022,3,20,31.5,7.39
2022,3,21,31.51,6.35
2022,3,22,31.55,5.98
2022,3,23,32.06,5.43
2022,3,24,31.66,7.26
2022,3,25,32.91,9.83
2022,3,26,33.44,8.73
2022,3,27,33.07,7.14
2022,3,28,32.84,5.43
2022,3,29,32.58,4.94
2022,3,30,32.56,4.03
2022,3,31,33.53,3.78
2022,4,1,32.82,5.55
2022,4,2,32.58,9.77
2022,4,3,33.51,8.97
2022,4,4,33.71,9.09
2022,4,5,33.46,9.95
2022,4,6,33.76,8.73
2022,4,7,33.86,9.22
2022,4,8,33.55,9.83
2022,4,9,33.87,10.86
2022,4,10,34.38,11.05
2022,4,11,34.69,9.83
2022,4,12,34.87,9.03
2022,4,13,34.33,9.22
2022,4,14,34.73,9.52
2022,4,15,33.62,11.17
2022,4,16,33.4,11.17
2022,4,17,34.12,9.58
2022,4,18,34.57,11.29
2022,4,19,35.19,8.79
2022,4,20,34.98,8.24
2022,4,21,35.73,8.73
2022,4,22,30.85,12.82
2022,4,23,31.91,12.57
2022,4,24,33.25,11.29
2022,4,25,34.88,9.03
2022,4,26,34.93,9.52
2022,4,27,35.8,8.97
2022,4,28,35.86,8.97
2022,4,29,36.15,7.14
2022,4,30,35.49,6.41
2022,5,1,36.05,7.14
2022,5,2,36.08,8.36
2022,5,3,36.82,9.89
2022,5,4,34.69,13.24
2022,5,5,34.85,13.37
2022,5,6,35.36,10.19
2022,5,7,35.47,9.77
2022,5,8,35.88,8.48
2022,5,9,35.55,8.42
2022,5,10,35.24,10.62
2022,5,11,33.79,13.85
2022,5,12,32.62,14.89
2022,5,13,34.71,14.22
2022,5,14,36.48,12.57
2022,5,15,36.46,13.06
2022,5,16,34.68,15.08
2022,5,17,33.04,15.99
2022,5,18,31.76,14.65
2022,5,19,30.92,15.93
2022,5,20,32.77,14.71
2022,5,21,33.14,12.45
2022,5,22,32.9,12.08
2022,5,23,33.29,12.7
2022,5,24,34.08,12.82
2022,5,25,34.8,12.57
2022,5,26,34.97,12.82
2022,5,27,33.96,12.08
2022,5,28,34.04,11.11
2022,5,29,34.48,11.78
2022,5,30,35.5,12.39
2022,5,31,34.25,13.31
2022,6,1,33.83,13.06
2022,6,2,34.99,11.54
2022,6,3,35.65,9.83
2022,6,4,35.53,10.5
2022,6,5,34.33,12.88
2022,6,6,32.03,14.89
2022,6,7,34.09,13.06
2022,6,8,32.07,15.38
2022,6,9,31.28,16.36
2022,6,10,28.65,18.25
2022,6,11,28.73,17.64
2022,6,12,28.26,18.01
2022,6,13,28.23,17.33
2022,6,14,28.15,17.76
2022,6,15,28.65,16.6
2022,6,16,28.48,17.21
2022,6,17,28.37,17.94
2022,6,18,28.39,18.8
2022,6,19,27.77,18.37
2022,6,20,26.36,18.92
2022,6,21,26.16,18.62
2022,6,22,26.33,17.64
2022,6,23,26.95,17.46
2022,6,24,26.58,17.7
2022,6,25,24.63,17.21
2022,6,26,26.19,18.37
2022,6,27,26.79,18.49
2022,6,28,25.94,17.94
2022,6,29,25.25,18.55
2022,6,30,26.12,18.49
2022,7,1,26.99,18.25
2022,7,2,26.88,19.23
2022,7,3,25.93,19.29
2022,7,4,25.12,18.49
2022,7,5,25.74,18.19
2022,7,6,25.63,18.8
2022,7,7,25.11,19.47
2022,7,8,24.75,19.29
2022,7,9,24.38,18.62
2022,7,10,24.23,18.55
2022,7,11,24.32,18.74
2022,7,12,23.85,18.13
2022,7,13,24.26,18.86
2022,7,14,23.65,17.88
2022,7,15,24.94,18.74
2022,7,16,25.09,19.1
2022,7,17,25,19.47
2022,7,18,24.19,18.37
2022,7,19,25.17,18.68
2022,7,20,25.87,19.35
2022,7,21,24.43,18.74
2022,7,22,24.02,18.55
2022,7,23,23.85,18.19
2022,7,24,24.53,18.37
2022,7,25,25.38,18.43
2022,7,26,24.15,18.49
2022,7,27,24.69,18.68
2022,7,28,25.73,18.62
2022,7,29,26.3,19.71
2022,7,30,25.33,19.41
2022,7,31,25.64,18.92
2022,8,1,25.98,19.65
2022,8,2,25.5,19.29
2022,8,3,26.33,18.8
2022,8,4,25.58,19.17
2022,8,5,25.51,19.23
2022,8,6,24.68,18.74
2022,8,7,24.13,18.19
2022,8,8,24.24,18.55
2022,8,9,23.99,18.37
2022,8,10,23.44,17.58
2022,8,11,24.73,18.8
2022,8,12,24.87,18.49
2022,8,13,24.99,18.74
2022,8,14,24.47,18.31
2022,8,15,23.82,18.13
2022,8,16,24.77,18.37
2022,8,17,25.77,18.86
2022,8,18,25.35,18.92
2022,8,19,24.66,18.8
2022,8,20,25.38,19.1
2022,8,21,25.21,18.98
2022,8,22,25.21,18.8
2022,8,23,26.08,19.23
2022,8,24,25.49,18.62
2022,8,25,25.1,18.37
2022,8,26,25.8,18.43
2022,8,27,25.44,18.8
2022,8,28,24.39,17.76
2022,8,29,25.37,17.15
2022,8,30,26.19,18.49
2022,8,31,25.78,18.92
2022,9,1,26.15,18.92
2022,9,2,25.92,18.8
2022,9,3,26.84,18.92
2022,9,4,25.19,18.98
2022,9,5,25.32,17.82
2022,9,6,25.75,18.74
2022,9,7,25.51,18.55
2022,9,8,25.23,18.92
2022,9,9,25.69,19.41
2022,9,10,25.14,19.78
2022,9,11,24.61,19.23
2022,9,12,25.33,19.47
2022,9,13,25.52,19.53
2022,9,14,24.8,18.55
2022,9,15,25.07,18.86
2022,9,16,25.03,18.98
2022,9,17,25.26,18.98
2022,9,18,24.94,18.19
2022,9,19,24.09,18.25
2022,9,20,24,18.25
2022,9,21,24.18,18.13
2022,9,22,24.35,17.94
2022,9,23,23.51,16.48
2022,9,24,24.54,16.72
2022,9,25,24.94,17.4
2022,9,26,25.14,17.94
2022,9,27,24.92,18.43
2022,9,28,25.32,18.68
2022,9,29,24.87,18.68
2022,9,30,25.23,18.31
2022,10,1,25.25,18.43
2022,10,2,24.94,18.19
2022,10,3,25.04,18.37
2022,10,4,24.51,18.31
2022,10,5,25.11,19.1
2022,10,6,24.55,18.74
2022,10,7,24.79,18.74
2022,10,8,24.98,18.49
2022,10,9,25.05,18.25
2022,10,10,24.85,18.25
2022,10,11,25.01,18.43
2022,10,12,25.25,17.64
2022,10,13,24.93,17.64
2022,10,14,24.33,17.21
2022,10,15,23.96,17.82
2022,10,16,24.94,18.43
2022,10,17,25.23,18.37
2022,10,18,25.3,17.82
2022,10,19,24.84,17.94
2022,10,20,24.12,17.94
2022,10,21,23.43,16.85
2022,10,22,20.81,13.24
2022,10,23,20.4,13.06
2022,10,24,20.44,12.45
2022,10,25,20.9,11.78
2022,10,26,21.33,11.54
2022,10,27,21.45,10.68
2022,10,28,20.27,11.41
2022,10,29,19.35,10.93
2022,10,30,19.51,11.66
2022,10,31,19.33,11.54
2022,11,1,20.41,13.43
2022,11,2,22,15.32
2022,11,3,21.73,14.28
2022,11,4,22.1,14.4
2022,11,5,21.18,12.21
2022,11,6,21.27,11.84
2022,11,7,21.65,12.27
2022,11,8,21.8,12.94
2022,11,9,20.25,11.96
2022,11,10,19.51,11.84
2022,11,11,19.48,12.15
2022,11,12,19.61,12.27
2022,11,13,19.69,12.15
2022,11,14,20.09,11.9
2022,11,15,19.36,11.17
2022,11,16,18.81,10.31
2022,11,17,18.98,10.13
2022,11,18,19.5,-999
2022,11,19,21.4,-999
2022,11,20,19.7,-999
2022,11,21,19.3,11.6
2022,11,22,21.15,13.98
2022,11,23,21.39,14.4
2022,11,24,21.62,14.16
2022,11,25,20.65,12.88
2022,11,26,18.76,10.56
2022,11,27,18.26,9.7
2022,11,28,18.49,8.97
2022,11,29,18.37,9.28
2022,11,30,18.77,10.01
2022,12,1,20.5,11.66
2022,12,2,21.96,13.92
2022,12,3,21.89,14.22
2022,12,4,21.16,12.94
2022,12,5,20.71,12.08
2022,12,6,20,11.6
2022,12,7,19.37,11.47
2022,12,8,17.3,9.03
2022,12,9,16.48,8.54
2022,12,10,18.81,12.7
2022,12,11,21.6,14.47
2022,12,12,22.92,15.56
2022,12,13,23.05,15.56
2022,12,14,23.75,15.81
2022,12,15,23.96,15.69
2022,12,16,23.72,14.77
2022,12,17,23.16,14.16
2022,12,18,20.82,11.66
2022,12,19,20.07,10.25
2022,12,20,20.51,10.68
2022,12,21,20.82,10.25
2022,12,22,21.03,11.41
2022,12,23,21.42,11.6
2022,12,24,21.01,10.56
2022,12,25,21.06,11.11
2022,12,26,22.69,14.47
2022,12,27,23.85,15.44
2022,12,28,23.44,14.4
2022,12,29,22.03,11.6
2022,12,30,22.63,11.17
2022,12,31,22.28,10.56
