YEAR,MO,DY,T2M,QV2M
2021,2,8,22.05,8.54
2021,2,9,23.51,9.58
2021,2,10,22.95,10.13
2021,2,11,22.78,10.86
2021,2,12,23.02,10.93
2021,2,13,23.27,10.93
2021,2,14,23.76,10.19
2021,2,15,24.58,10.13
2021,2,16,24.12,10.5
2021,2,17,24.1,11.05
2021,2,18,24.28,11.78
2021,2,19,24.2,11.96
2021,2,20,24.58,11.54
2021,2,21,24.4,11.72
2021,2,22,25.86,12.45
2021,2,23,26.3,9.95
2021,2,24,26.46,8.18
2021,2,25,26.53,7.51
2021,2,26,27.38,6.96
2021,2,27,27.94,7.75
2021,2,28,27.69,7.02
2021,3,1,28.15,9.83
2021,3,2,27.76,10.31
2021,3,3,27.76,7.02
2021,3,4,26.9,8.91
2021,3,5,26.81,8.67
2021,3,6,27.66,7.39
2021,3,7,27.44,9.09
2021,3,8,27.43,10.56
2021,3,9,27.72,11.6
2021,3,10,28,10.25
2021,3,11,28.12,10.19
2021,3,12,27.52,10.01
2021,3,13,27.69,8.36
2021,3,14,28.09,9.34
2021,3,15,28.99,8.97
2021,3,16,29.73,10.44
2021,3,17,30.24,10.56
2021,3,18,29.69,11.29
2021,3,19,29.49,10.19
2021,3,20,30.14,9.58
2021,3,21,30.97,8.97
2021,3,22,31.15,10.13
2021,3,23,31.23,10.07
2021,3,24,31.35,8.67
2021,3,25,32.36,7.75
2021,3,26,32.13,7.45
2021,3,27,32.26,8.24
2021,3,28,31.97,9.03
2021,3,29,32.01,9.52
2021,3,30,32.56,7.69
2021,3,31,33.09,4.15
2021,4,1,33.23,5.43
2021,4,2,33.69,6.35
2021,4,3,33.15,7.26
2021,4,4,32.49,11.6
2021,4,5,32.15,11.84
2021,4,6,32.6,12.39
2021,4,7,32.12,10.93
2021,4,8,32.3,10.86
2021,4,9,31.85,12.33
2021,4,10,31.7,13
2021,4,11,31.87,12.27
2021,4,12,32.51,11.54
2021,4,13,32.88,12.51
2021,4,14,30.76,14.77
2021,4,15,30.26,14.65
2021,4,16,30.59,13.55
2021,4,17,31.42,12.94
2021,4,18,32.26,13.49
2021,4,19,33.52,12.94
2021,4,20,33.98,13.18
2021,4,21,32.71,14.1
2021,4,22,31.46,14.34
2021,4,23,30.9,14.65
2021,4,24,31.67,12.94
2021,4,25,32.07,13.85
2021,4,26,32.31,14.04
2021,4,27,33.08,13.24
2021,4,28,33.37,13.06
2021,4,29,33.68,12.82
2021,4,30,33.46,12.76
2021,5,1,32.7,13.55
2021,5,2,33.23,13.18
2021,5,3,32.99,13.06
2021,5,4,33.22,13.12
2021,5,5,33.9,13.43
2021,5,6,33.65,14.22
2021,5,7,33.34,14.4
2021,5,8,33.47,14.4
2021,5,9,33.82,14.22
2021,5,10,34.13,14.83
2021,5,11,32.96,17.52
2021,5,12,32.71,17.27
2021,5,13,33.4,16.24
2021,5,14,33.16,16.05
2021,5,15,30.7,18.31
2021,5,16,29.76,19.35
2021,5,17,29.86,18.86
2021,5,18,30.14,18.98
2021,5,19,30.51,19.35
2021,5,20,29.56,19.35
2021,5,21,29.53,18.31
2021,5,22,30.1,16.72
2021,5,23,32.42,15.2
2021,5,24,33.23,16.11
2021,5,25,33.01,10.44
2021,5,26,34.52,10.07
2021,5,27,36.33,12.02
2021,5,28,35.18,14.4
2021,5,29,34.87,14.83
2021,5,30,34.87,14.04
2021,5,31,32.92,16.24
2021,6,1,31.83,18.01
2021,6,2,31.49,19.35
2021,6,3,28.87,19.71
2021,6,4,29.13,18.01
2021,6,5,29.59,18.13
2021,6,6,30.06,17.52
2021,6,7,30.8,17.76
2021,6,8,30.19,18.98
2021,6,9,28.39,19.29
2021,6,10,27.95,18.68
2021,6,11,27.78,17.21
2021,6,12,28.98,17.33
2021,6,13,26.83,18.98
2021,6,14,27.02,18.62
2021,6,15,28.55,18.01
2021,6,16,28.55,16.78
2021,6,17,27.98,16.85
2021,6,18,28.8,17.58
2021,6,19,29.6,16.6
2021,6,20,29.47,16.66
2021,6,21,29.54,16.78
2021,6,22,27.34,17.88
2021,6,23,28.05,16.72
2021,6,24,27.9,16.91
2021,6,25,29.11,15.93
2021,6,26,28.17,18.25
2021,6,27,27.19,19.47
2021,6,28,28.39,19.53
2021,6,29,28.64,19.17
2021,6,30,29.51,20.14
2021,7,1,27.76,20.63
2021,7,2,27.29,18.86
2021,7,3,27.43,18.92
2021,7,4,28.21,19.17
2021,7,5,28.51,19.29
2021,7,6,28.65,19.53
2021,7,7,28.56,19.84
2021,7,8,26.65,19.59
2021,7,9,28.42,18.86
2021,7,10,26.63,19.47
2021,7,11,26.32,19.35
2021,7,12,27.74,19.41
2021,7,13,26.54,19.65
2021,7,14,26.01,18.98
2021,7,15,27.48,19.35
2021,7,16,27.15,19.29
2021,7,17,27.72,20.08
2021,7,18,27.29,20.51
2021,7,19,27.83,19.96
2021,7,20,26.65,18.37
2021,7,21,25.48,18.13
2021,7,22,25.47,19.47
2021,7,23,26.44,18.92
2021,7,24,27.51,18.74
2021,7,25,28.01,19.35
2021,7,26,27.85,19.9
2021,7,27,27.11,18.92
2021,7,28,27.63,18.49
2021,7,29,26.91,18.19
2021,7,30,26.19,18.37
2021,7,31,26.68,18.07
2021,8,1,27.13,18.49
2021,8,2,27.58,18.49
2021,8,3,26.94,18.25
2021,8,4,27.62,19.17
2021,8,5,26.98,19.04
2021,8,6,27.9,18.98
2021,8,7,28.3,19.78
2021,8,8,27.73,19.78
2021,8,9,28.24,19.78
2021,8,10,27.55,20.32
2021,8,11,27.55,20.14
2021,8,12,27.39,20.08
2021,8,13,26.47,19.47
2021,8,14,26.66,19.29
2021,8,15,26.66,19.71
2021,8,16,25.69,19.29
2021,8,17,26.07,18.92
2021,8,18,26.94,18.68
2021,8,19,27.16,19.35
2021,8,20,26.57,18.92
2021,8,21,26.1,18.37
2021,8,22,26.14,18.37
2021,8,23,26.77,18.98
2021,8,24,27.92,19.23
2021,8,25,27.84,20.02
2021,8,26,27.3,20.02
2021,8,27,27.73,18.8
2021,8,28,27.53,19.04
2021,8,29,27.14,19.17
2021,8,30,26.74,19.53
2021,8,31,25.28,17.94
2021,9,1,26.02,18.43
2021,9,2,26.96,19.29
2021,9,3,27.05,19.9
2021,9,4,27.3,19.78
2021,9,5,26.3,19.78
2021,9,6,25.48,19.78
2021,9,7,26.26,19.04
2021,9,8,26.57,18.92
2021,9,9,27.23,19.23
2021,9,10,26.9,19.53
2021,9,11,26.81,19.65
2021,9,12,26.42,19.59
2021,9,13,26.69,20.14
2021,9,14,27.12,19.78
2021,9,15,27.03,19.23
2021,9,16,27.45,18.74
2021,9,17,27.56,18.92
2021,9,18,27.05,18.92
2021,9,19,27.08,18.86
2021,9,20,26.65,19.59
2021,9,21,26.8,19.41
2021,9,22,25.61,19.65
2021,9,23,26.41,19.35
2021,9,24,26.5,18.8
2021,9,25,27.08,19.65
2021,9,26,26.59,19.9
2021,9,27,25.81,19.41
2021,9,28,25.65,18.25
2021,9,29,26.43,16.54
2021,9,30,27.21,18.19
2021,10,1,26.36,19.23
2021,10,2,26.3,18.98
2021,10,3,26.99,18.8
2021,10,4,27.42,19.59
2021,10,5,26.47,19.9
2021,10,6,26.32,19.78
2021,10,7,26.95,19.96
2021,10,8,27.05,20.02
2021,10,9,27.47,19.65
2021,10,10,26.1,18.31
2021,10,11,25.72,17.33
2021,10,12,26.18,17.94
2021,10,13,26.03,18.68
2021,10,14,25.85,18.13
2021,10,15,26.08,18.8
2021,10,16,26.51,19.35
2021,10,17,25.98,19.78
2021,10,18,26.84,19.84
2021,10,19,25.8,17.58
2021,10,20,24.12,15.2
2021,10,21,24.62,16.05
2021,10,22,23.92,14.83
2021,10,23,23.82,14.1
2021,10,24,24.56,15.81
2021,10,25,24.19,15.5
2021,10,26,23.69,15.81
2021,10,27,23.19,14.65
2021,10,28,24.64,16.97
2021,10,29,25.27,18.19
2021,10,30,25.65,18.19
2021,10,31,24.51,16.97
2021,11,1,23.52,15.99
2021,11,2,24.44,17.7
2021,11,3,24.67,17.52
2021,11,4,24.89,17.46
2021,11,5,24.87,17.09
2021,11,6,24.33,16.36
2021,11,7,23.57,15.38
2021,11,8,22.15,13.73
2021,11,9,21.59,12.88
2021,11,10,21.83,13.18
2021,11,11,22.19,14.83
2021,11,12,24.26,17.88
2021,11,13,24.89,18.37
2021,11,14,25.62,18.8
2021,11,15,25.61,18.8
2021,11,16,25.48,18.68
2021,11,17,25.36,17.94
2021,11,18,25.24,18.01
2021,11,19,24.4,17.94
2021,11,20,25.67,18.8
2021,11,21,25.76,18.86
2021,11,22,26.24,18.25
2021,11,23,26.42,18.25
2021,11,24,25.48,18.07
2021,11,25,24.91,16.72
2021,11,26,23.24,14.65
2021,11,27,21.31,12.94
2021,11,28,21.6,13.67
2021,11,29,22.09,14.22
2021,11,30,21.9,12.7
2021,12,1,21.84,13.43
2021,12,2,20.88,12.88
2021,12,3,21.2,13
2021,12,4,21.91,13.24
2021,12,5,22.57,13.92
2021,12,6,22.37,13.79
2021,12,7,22.67,14.47
2021,12,8,23.76,15.75
2021,12,9,23.68,15.99
2021,12,10,23.63,15.32
2021,12,11,23.49,15.26
2021,12,12,23.21,15.2
2021,12,13,22.83,14.71
2021,12,14,22.2,14.16
2021,12,15,21.46,13.18
2021,12,16,20.28,11.41
2021,12,17,19.87,10.56
2021,12,18,18.97,9.4
2021,12,19,18.69,9.77
2021,12,20,17.86,8.54
2021,12,21,17.19,6.77
2021,12,22,18.49,6.53
2021,12,23,19.98,7.57
2021,12,24,19.81,9.64
2021,12,25,21.01,12.33
2021,12,26,21.71,13.18
2021,12,27,21.87,13.49
2021,12,28,21.91,13.24
2021,12,29,22,13.06
2021,12,30,21.64,12.88
2021,12,31,21.68,12.21
2022,1,1,22.12,12.08
2022,1,2,22.37,12.27
2022,1,3,21.91,10.62
2022,1,4,21.2,11.17
2022,1,5,20.81,11.41
2022,1,6,21.18,11.78
2022,1,7,21.71,12.02
2022,1,8,22.09,12.15
2022,1,9,22.52,12.88
2022,1,10,22.9,13.67
2022,1,11,22.72,14.16
2022,1,12,22.9,14.65
2022,1,13,23,14.89
2022,1,14,23.56,15.01
2022,1,15,22.46,13.85
2022,1,16,22.51,13.24
2022,1,17,22.1,12.94
2022,1,18,20.87,10.25
2022,1,19,20.12,9.58
2022,1,20,20.76,9.4
2022,1,21,22.15,10.01
2022,1,22,22.89,10.93
2022,1,23,23.63,12.88
2022,1,24,21.93,10.5
2022,1,25,19.46,8.24
2022,1,26,19.89,8.06
2022,1,27,19.47,7.08
2022,1,28,18.65,5.74
2022,1,29,18.74,6.35
2022,1,30,19.5,6.23
2022,1,31,21.46,6.29
2022,2,1,22.05,7.45
2022,2,2,22.95,7.87
2022,2,3,23.04,12.08
2022,2,4,22.61,9.95
2022,2,5,21.12,5.98
2022,2,6,21.83,8.42
2022,2,7,23.44,11.47
2022,2,8,23.83,11.9
2022,2,9,24.08,12.57
2022,2,10,23.74,11.96
2022,2,11,23.78,10.25
2022,2,12,22.08,6.96
2022,2,13,22.84,8.48
2022,2,14,23.99,10.86
2022,2,15,23.92,11.11
2022,2,16,24.63,11.78
2022,2,17,25.15,11.96
2022,2,18,25.45,11.84
2022,2,19,25.68,11.41
2022,2,20,26.64,11.66
2022,2,21,25.83,8.61
2022,2,22,25.42,6.65
2022,2,23,26.06,12.94
2022,2,24,26.25,12.15
2022,2,25,26.31,10.93
2022,2,26,25.55,10.19
2022,2,27,25.35,9.95
2022,2,28,25.12,8.3
2022,3,1,26.24,8.06
2022,3,2,26.83,8.61
2022,3,3,27.41,10.74
2022,3,4,28,10.38
2022,3,5,28.67,10.19
2022,3,6,29.05,10.74
2022,3,7,29.09,10.44
2022,3,8,29.3,10.13
2022,3,9,29.5,8.3
2022,3,10,29.33,10.01
2022,3,11,30.02,8.91
2022,3,12,29.68,9.28
2022,3,13,29.62,8.06
2022,3,14,30.23,6.59
2022,3,15,30.74,5.98
2022,3,16,31.78,6.35
2022,3,17,32.18,6.9
2022,3,18,30.83,11.11
2022,3,19,30.44,11.72
2022,3,20,32.05,11.11
2022,3,21,32.69,9.4
2022,3,22,32.62,10.99
2022,3,23,33.15,10.25
2022,3,24,32.48,12.45
2022,3,25,32.3,12.21
2022,3,26,32.88,13.06
2022,3,27,33.31,12.02
2022,3,28,33.42,11.66
2022,3,29,33.44,11.29
2022,3,30,33.44,11.9
2022,3,31,33.19,13.37
2022,4,1,32.73,14.34
2022,4,2,31.69,14.65
2022,4,3,32.15,14.04
2022,4,4,31.96,14.59
2022,4,5,31.86,13.55
2022,4,6,32.5,12.94
2022,4,7,32.15,12.57
2022,4,8,31.76,13.79
2022,4,9,31.98,14.53
2022,4,10,32.58,13.31
2022,4,11,32.56,12.82
2022,4,12,32.72,12.33
2022,4,13,32.44,13.24
2022,4,14,33.22,12.76
2022,4,15,33.96,13.67
2022,4,16,33.14,13.73
2022,4,17,32.58,14.65
2022,4,18,33.72,12.94
2022,4,19,34.37,12.88
2022,4,20,33.85,13.12
2022,4,21,32.8,14.53
2022,4,22,32.73,13.79
2022,4,23,33.41,13.37
2022,4,24,35,12.63
2022,4,25,35.5,12.21
2022,4,26,35.3,11.6
2022,4,27,35.22,12.02
2022,4,28,35.5,11.66
2022,4,29,36.18,10.01
2022,4,30,35.94,10.99
2022,5,1,35.41,12.63
2022,5,2,35.08,14.1
2022,5,3,34.76,15.26
2022,5,4,31.3,17.21
2022,5,5,33.64,15.26
2022,5,6,34.02,14.71
2022,5,7,34.88,13.12
2022,5,8,35.18,13.12
2022,5,9,34.12,13.31
2022,5,10,33.38,15.08
2022,5,11,29.92,18.31
2022,5,12,28.9,19.1
2022,5,13,30.03,18.07
2022,5,14,32.21,18.07
2022,5,15,29.95,19.41
2022,5,16,30,20.2
2022,5,17,29.3,20.57
2022,5,18,29.6,19.17
2022,5,19,28.62,20.45
2022,5,20,29.59,19.1
2022,5,21,32.67,16.24
2022,5,22,32.81,13.61
2022,5,23,33.35,13.92
2022,5,24,34.56,15.69
2022,5,25,34.43,14.71
2022,5,26,30.95,17.46
2022,5,27,31.76,15.5
2022,5,28,33.23,13.18
2022,5,29,34.37,14.77
2022,5,30,34.74,15.01
2022,5,31,34.08,15.93
2022,6,1,28.96,18.43
2022,6,2,31.37,16.17
2022,6,3,33.11,13.98
2022,6,4,32.48,14.65
2022,6,5,30.15,18.43
2022,6,6,31.23,17.46
2022,6,7,31.3,16.85
2022,6,8,31.19,16.11
2022,6,9,29.66,17.09
2022,6,10,26.69,18.98
2022,6,11,27.99,18.86
2022,6,12,28.94,19.04
2022,6,13,28.72,18.68
2022,6,14,30.01,18.19
2022,6,15,29.35,19.04
2022,6,16,29.82,18.19
2022,6,17,29.08,18.55
2022,6,18,29.23,17.88
2022,6,19,29.37,18.74
2022,6,20,29.31,19.17
2022,6,21,26.76,19.47
2022,6,22,28.07,18.01
2022,6,23,27.4,16.72
2022,6,24,25.52,18.62
2022,6,25,25.14,17.03
2022,6,26,26.65,18.92
2022,6,27,27.4,18.8
2022,6,28,27.75,18.62
2022,6,29,27.29,18.74
2022,6,30,27.35,19.17
2022,7,1,28.52,18.68
2022,7,2,28.1,19.59
2022,7,3,26.76,19.78
2022,7,4,26.91,18.74
2022,7,5,26.88,19.23
2022,7,6,26.76,19.17
2022,7,7,26.4,19.41
2022,7,8,25.4,19.23
2022,7,9,25.57,18.55
2022,7,10,25.91,18.55
2022,7,11,25.65,18.98
2022,7,12,25.05,18.19
2022,7,13,24.9,18.43
2022,7,14,24.63,17.82
2022,7,15,26.21,18.98
2022,7,16,25.9,19.29
2022,7,17,26.25,19.96
2022,7,18,26.39,19.41
2022,7,19,26.97,19.41
2022,7,20,27.5,20.14
2022,7,21,26.29,19.53
2022,7,22,25.12,18.98
2022,7,23,25.51,18.8
2022,7,24,25.8,18.68
2022,7,25,26.44,18.8
2022,7,26,26.44,19.23
2022,7,27,26.83,19.41
2022,7,28,27.52,19.59
2022,7,29,27.54,19.59
2022,7,30,27.87,19.71
2022,7,31,26.78,20.02
2022,8,1,27.27,19.9
2022,8,2,27.58,20.39
2022,8,3,27.44,20.26
2022,8,4,26.73,19.71
2022,8,5,26.29,19.47
2022,8,6,26.28,19.65
2022,8,7,25.09,18.49
2022,8,8,24.67,18.25
2022,8,9,25.35,18.86
2022,8,10,25.68,18.86
2022,8,11,26.03,19.35
2022,8,12,26.06,19.35
2022,8,13,26.38,19.47
2022,8,14,25.53,19.04
2022,8,15,25.42,18.74
2022,8,16,26.52,19.1
2022,8,17,26.89,19.35
2022,8,18,26.06,19.41
2022,8,19,25.36,19.53
2022,8,20,26.37,19.96
2022,8,21,26.79,20.08
2022,8,22,27.06,19.9
2022,8,23,27.51,19.59
2022,8,24,25.75,19.59
2022,8,25,26.74,19.23
2022,8,26,26.92,19.23
2022,8,27,26.93,19.41
2022,8,28,25.38,19.1
2022,8,29,26.59,18.37
2022,8,30,26.45,19.47
2022,8,31,26.56,19.53
2022,9,1,26.55,19.47
2022,9,2,26.19,19.41
2022,9,3,27.26,19.29
2022,9,4,27.12,19.84
2022,9,5,27.19,18.74
2022,9,6,27.55,19.65
2022,9,7,26.5,20.08
2022,9,8,26.05,19.23
2022,9,9,26.87,20.08
2022,9,10,26.37,20.75
2022,9,11,25.87,20.32
2022,9,12,26.37,19.96
2022,9,13,26.72,20.26
2022,9,14,25.95,19.29
2022,9,15,25.97,19.35
2022,9,16,26.44,19.65
2022,9,17,26.53,19.71
2022,9,18,25.99,19.53
2022,9,19,25.39,19.23
2022,9,20,25.3,18.8
2022,9,21,25.53,18.62
2022,9,22,25.41,18.98
2022,9,23,24.94,17.64
2022,9,24,25.35,17.76
2022,9,25,26.44,18.01
2022,9,26,26.16,18.92
2022,9,27,25.88,19.53
2022,9,28,25.58,19.78
2022,9,29,25.5,19.29
2022,9,30,25.01,18.98
2022,10,1,24.98,18.74
2022,10,2,25.48,19.17
2022,10,3,25.95,19.29
2022,10,4,25.03,18.98
2022,10,5,26.01,20.14
2022,10,6,25.33,19.41
2022,10,7,25.44,19.04
2022,10,8,25.5,18.8
2022,10,9,25.81,19.29
2022,10,10,25.62,19.53
2022,10,11,25.65,19.29
2022,10,12,25.96,18.49
2022,10,13,25.94,18.55
2022,10,14,25.76,18.98
2022,10,15,25.75,19.35
2022,10,16,26.05,19.59
2022,10,17,25.95,18.86
2022,10,18,26.23,18.55
2022,10,19,25.97,18.55
2022,10,20,25.35,18.07
2022,10,21,24.6,16.78
2022,10,22,22.28,14.16
2022,10,23,21.87,13.92
2022,10,24,21.68,13.73
2022,10,25,21.48,12.94
2022,10,26,22.68,13.37
2022,10,27,23.02,14.22
2022,10,28,22.52,14.77
2022,10,29,20.69,12.08
2022,10,30,20.33,11.78
2022,10,31,21.09,12.82
2022,11,1,21.94,15.2
2022,11,2,23.26,16.54
2022,11,3,23.92,16.6
2022,11,4,24.55,17.09
2022,11,5,24.44,16.54
2022,11,6,23.76,13.79
2022,11,7,23.34,13.43
2022,11,8,23.33,13.61
2022,11,9,22.61,13.73
2022,11,10,22.26,14.28
2022,11,11,22.14,14.28
2022,11,12,22.33,14.65
2022,11,13,22.65,14.95
2022,11,14,22.32,14.16
2022,11,15,21.43,12.88
2022,11,16,20.51,12.02
2022,11,17,19.37,11.29
2022,11,18,19.6,-999
2022,11,19,20.2,-999
2022,11,20,20.8,-999
2022,11,21,21.06,13.98
2022,11,22,23.36,16.05
2022,11,23,24.19,16.78
2022,11,24,24.48,17.21
2022,11,25,24.01,17.03
2022,11,26,22.42,14.59
2022,11,27,20.64,11.96
2022,11,28,20.35,10.86
2022,11,29,20.23,10.93
2022,11,30,20.82,11.6
2022,12,1,22.38,13.73
2022,12,2,23.88,16.36
2022,12,3,24.19,16.6
2022,12,4,23.13,15.01
2022,12,5,22.58,14.04
2022,12,6,21.44,13.12
2022,12,7,20.29,12.15
2022,12,8,19.32,11.6
2022,12,9,19.09,11.47
2022,12,10,21.69,15.2
2022,12,11,23.4,16.66
2022,12,12,23.64,16.85
2022,12,13,23.91,16.66
2022,12,14,24.4,16.42
2022,12,15,23.98,15.56
2022,12,16,24.58,15.56
2022,12,17,24.12,15.75
2022,12,18,22.58,14.77
2022,12,19,21.07,12.45
2022,12,20,21.62,12.21
2022,12,21,21.08,12.08
2022,12,22,21.01,12.27
2022,12,23,20.89,12.02
2022,12,24,20.37,11.05
2022,12,25,21.55,13.43
2022,12,26,22.67,15.62
2022,12,27,23.92,16.05
2022,12,28,24.27,15.99
2022,12,29,24.17,14.95
2022,12,30,23.44,13.06
2022,12,31,22.84,13.61
