YEAR,MO,DY,T2M,QV2M
2021,2,11,23.58,3.72
2021,2,12,24.01,6.16
2021,2,13,25.27,7.51
2021,2,14,25.97,7.32
2021,2,15,26.73,7.02
2021,2,16,26.62,6.65
2021,2,17,26.29,7.75
2021,2,18,25.07,8.61
2021,2,19,23.23,9.03
2021,2,20,24.49,8.79
2021,2,21,25.4,7.87
2021,2,22,24.87,6.35
2021,2,23,25.57,4.64
2021,2,24,26.59,4.09
2021,2,25,27.76,3.78
2021,2,26,27.46,5.07
2021,2,27,27.84,4.21
2021,2,28,28.87,4.46
2021,3,1,30.04,5.13
2021,3,2,28.34,4.39
2021,3,3,26.88,2.99
2021,3,4,27.47,2.87
2021,3,5,28.17,3.66
2021,3,6,28.44,3.36
2021,3,7,28.69,3.91
2021,3,8,28.83,5.49
2021,3,9,29.37,6.84
2021,3,10,29.96,7.32
2021,3,11,29.83,5.37
2021,3,12,29.65,5.31
2021,3,13,28.39,6.41
2021,3,14,29.26,6.23
2021,3,15,29.8,6.84
2021,3,16,30.12,6.59
2021,3,17,30.41,6.47
2021,3,18,30.65,7.69
2021,3,19,30.75,8.54
2021,3,20,30.37,9.22
2021,3,21,30.85,8
2021,3,22,30.62,7.69
2021,3,23,30.79,8
2021,3,24,30.96,7.75
2021,3,25,31.26,7.02
2021,3,26,30.4,6.04
2021,3,27,30.55,4.64
2021,3,28,31.33,4.46
2021,3,29,33.29,4.39
2021,3,30,32.06,4.27
2021,3,31,31.71,4.21
2021,4,1,32.29,5.92
2021,4,2,31.33,3.42
2021,4,3,32.54,3.78
2021,4,4,31.71,3.91
2021,4,5,31.8,4.15
2021,4,6,32.69,5.74
2021,4,7,33.6,7.63
2021,4,8,33.91,7.57
2021,4,9,33.79,8.91
2021,4,10,33.84,9.28
2021,4,11,33.33,10.19
2021,4,12,32.99,8.61
2021,4,13,33.33,7.14
2021,4,14,31.45,9.34
2021,4,15,31.27,10.19
2021,4,16,31.82,9.58
2021,4,17,33.01,8.42
2021,4,18,34.12,7.51
2021,4,19,34.33,8.42
2021,4,20,34.78,9.64
2021,4,21,34.12,9.7
2021,4,22,32.8,9.7
2021,4,23,32.28,9.7
2021,4,24,33.64,8.48
2021,4,25,34.07,6.41
2021,4,26,33.97,8.3
2021,4,27,34.36,8.3
2021,4,28,34.09,8.06
2021,4,29,34.35,8
2021,4,30,35,8.54
2021,5,1,34.37,9.4
2021,5,2,32.46,11.23
2021,5,3,32.62,11.6
2021,5,4,33.49,10.74
2021,5,5,33.83,11.29
2021,5,6,33.95,11.9
2021,5,7,32.76,13.61
2021,5,8,32.66,14.34
2021,5,9,34.73,13.31
2021,5,10,34.39,14.1
2021,5,11,34.8,12.27
2021,5,12,35.92,10.93
2021,5,13,34.52,9.95
2021,5,14,34.7,12.21
2021,5,15,34.31,14.65
2021,5,16,30.84,17.15
2021,5,17,30.6,17.27
2021,5,18,31.5,16.66
2021,5,19,30.98,15.75
2021,5,20,31.93,15.81
2021,5,21,33.41,12.08
2021,5,22,33.59,12.02
2021,5,23,34.16,11.72
2021,5,24,35.38,9.83
2021,5,25,34.76,8.12
2021,5,26,35.53,9.64
2021,5,27,35.81,12.39
2021,5,28,34.23,14.89
2021,5,29,35.47,13.85
2021,5,30,35.31,14.28
2021,5,31,34.9,14.16
2021,6,1,34.3,16.6
2021,6,2,31.34,17.88
2021,6,3,29.81,16.42
2021,6,4,30.84,15.38
2021,6,5,28.69,17.58
2021,6,6,31.02,16.78
2021,6,7,31.53,17.15
2021,6,8,30.65,18.31
2021,6,9,28.35,19.29
2021,6,10,27.12,18.86
2021,6,11,27.4,19.1
2021,6,12,28.53,18.68
2021,6,13,27.91,19.1
2021,6,14,26.41,19.96
2021,6,15,27.76,19.29
2021,6,16,27.22,18.13
2021,6,17,26.62,18.37
2021,6,18,27.01,18.68
2021,6,19,26.7,17.82
2021,6,20,27.71,17.33
2021,6,21,28.26,17.21
2021,6,22,27.98,18.62
2021,6,23,25.72,18.49
2021,6,24,26.41,17.52
2021,6,25,26.67,17.33
2021,6,26,27.3,18.19
2021,6,27,26.44,18.43
2021,6,28,27.34,20.02
2021,6,29,27.85,19.65
2021,6,30,28.54,20.14
2021,7,1,26.83,19.59
2021,7,2,25.59,17.94
2021,7,3,27.66,17.94
2021,7,4,27.62,18.07
2021,7,5,28.37,19.04
2021,7,6,27.15,19.23
2021,7,7,28.03,19.96
2021,7,8,26.55,19.96
2021,7,9,27.15,19.04
2021,7,10,27.13,19.1
2021,7,11,27.3,19.9
2021,7,12,27.55,19.84
2021,7,13,26.9,20.08
2021,7,14,27.43,20.51
2021,7,15,27.55,20.39
2021,7,16,27.51,19.78
2021,7,17,28.35,20.08
2021,7,18,28.01,20.57
2021,7,19,28.1,19.65
2021,7,20,25.68,19.04
2021,7,21,25.84,19.71
2021,7,22,25.71,19.96
2021,7,23,25.58,19.65
2021,7,24,26.43,19.65
2021,7,25,26.73,19.29
2021,7,26,27.21,19.84
2021,7,27,26.74,18.98
2021,7,28,26.09,18.68
2021,7,29,25.82,18.55
2021,7,30,25.41,18.62
2021,7,31,25.65,18.07
2021,8,1,26.28,18.25
2021,8,2,26.32,18.55
2021,8,3,26.73,18.74
2021,8,4,26.84,19.35
2021,8,5,26.26,19.04
2021,8,6,26.6,18.92
2021,8,7,27.05,18.86
2021,8,8,28.15,19.17
2021,8,9,27.55,19.96
2021,8,10,25.66,19.53
2021,8,11,26.83,18.8
2021,8,12,26.47,19.1
2021,8,13,24.86,17.94
2021,8,14,26.2,18.25
2021,8,15,26.05,18.55
2021,8,16,25.98,19.04
2021,8,17,25.37,19.35
2021,8,18,24.89,19.23
2021,8,19,25.6,19.29
2021,8,20,25.6,18.62
2021,8,21,26.07,18.86
2021,8,22,26.55,18.98
2021,8,23,26.98,18.92
2021,8,24,27.65,19.53
2021,8,25,26.94,19.96
2021,8,26,25.99,19.23
2021,8,27,26.66,18.98
2021,8,28,26.87,18.92
2021,8,29,27,19.78
2021,8,30,26.72,20.69
2021,8,31,25.96,19.17
2021,9,1,25.8,18.86
2021,9,2,26.69,19.53
2021,9,3,26.05,19.53
2021,9,4,25.87,19.41
2021,9,5,25.77,19.47
2021,9,6,25.9,20.08
2021,9,7,25.71,20.14
2021,9,8,26.15,20.14
2021,9,9,25.91,18.92
2021,9,10,26.44,19.41
2021,9,11,25.77,19.41
2021,9,12,26.56,19.9
2021,9,13,26.02,19.65
2021,9,14,25.64,19.78
2021,9,15,26.12,19.35
2021,9,16,26.02,18.86
2021,9,17,25.99,18.74
2021,9,18,26.01,18.19
2021,9,19,26.19,18.49
2021,9,20,26.23,18.86
2021,9,21,25.94,19.71
2021,9,22,26.08,19.53
2021,9,23,25.84,19.65
2021,9,24,25.48,19.65
2021,9,25,25.19,19.29
2021,9,26,25.49,19.9
2021,9,27,24.9,19.71
2021,9,28,25.08,19.23
2021,9,29,25.15,17.58
2021,9,30,26.95,18.19
2021,10,1,26.89,19.35
2021,10,2,26.51,19.04
2021,10,3,27.08,18.74
2021,10,4,26.97,19.47
2021,10,5,26.83,19.59
2021,10,6,26.4,19.53
2021,10,7,27.19,19.65
2021,10,8,27.22,19.59
2021,10,9,27.07,19.04
2021,10,10,26.19,18.25
2021,10,11,25.22,16.3
2021,10,12,24.76,15.87
2021,10,13,25.08,15.99
2021,10,14,24.6,16.48
2021,10,15,24.49,17.7
2021,10,16,25.26,19.41
2021,10,17,25.41,19.71
2021,10,18,25.93,19.29
2021,10,19,23.77,15.26
2021,10,20,22.89,14.28
2021,10,21,22.65,13.85
2021,10,22,22.26,11.96
2021,10,23,22.87,12.27
2021,10,24,22.42,13.06
2021,10,25,21.83,13.85
2021,10,26,21.45,13.24
2021,10,27,21.25,12.88
2021,10,28,21.55,13.85
2021,10,29,21.83,14.16
2021,10,30,21.37,13.79
2021,10,31,19.86,11.23
2021,11,1,20.14,12.21
2021,11,2,21.01,14.53
2021,11,3,22.91,15.38
2021,11,4,22.48,15.81
2021,11,5,23.52,16.24
2021,11,6,22.27,14.71
2021,11,7,20.33,12.39
2021,11,8,18.95,10.8
2021,11,9,18.71,10.86
2021,11,10,18.2,10.5
2021,11,11,18.42,11.35
2021,11,12,21.51,14.89
2021,11,13,24.42,17.52
2021,11,14,24.9,17.64
2021,11,15,24.43,17.76
2021,11,16,24.37,17.58
2021,11,17,24.82,17.82
2021,11,18,24.81,17.76
2021,11,19,24.34,16.85
2021,11,20,24.7,17.64
2021,11,21,25.17,17.64
2021,11,22,25.85,17.7
2021,11,23,24.66,17.4
2021,11,24,23.33,15.08
2021,11,25,22.12,13.06
2021,11,26,21.47,12.33
2021,11,27,19.5,11.05
2021,11,28,17.88,9.89
2021,11,29,18.83,10.44
2021,11,30,19.4,10.56
2021,12,1,18.99,10.86
2021,12,2,19.2,11.41
2021,12,3,19.51,11.72
2021,12,4,20.12,12.02
2021,12,5,20.4,12.08
2021,12,6,20.62,11.11
2021,12,7,20.19,11.6
2021,12,8,20.55,12.63
2021,12,9,21.47,13.55
2021,12,10,20.79,12.88
2021,12,11,20.14,11.66
2021,12,12,19.51,11.05
2021,12,13,19.08,10.93
2021,12,14,19.55,11.35
2021,12,15,18.38,10.19
2021,12,16,18.55,9.89
2021,12,17,18.34,9.52
2021,12,18,18.05,9.77
2021,12,19,16.14,8
2021,12,20,14.25,5.49
2021,12,21,16.23,5.37
2021,12,22,18.46,5.86
2021,12,23,18.78,7.08
2021,12,24,19.73,8.18
2021,12,25,20.02,9.4
2021,12,26,21.11,9.4
2021,12,27,21.01,11.41
2021,12,28,21.53,12.82
2021,12,29,20.45,12.7
2021,12,30,18.71,11.35
2021,12,31,19.19,10.86
2022,1,1,19.38,10.74
2022,1,2,19.55,10.31
2022,1,3,18.68,9.46
2022,1,4,18.99,9.4
2022,1,5,20.12,10.07
2022,1,6,20.61,10.19
2022,1,7,20.76,10.19
2022,1,8,21.08,11.84
2022,1,9,22.23,13
2022,1,10,21.56,13.49
2022,1,11,20.48,13.37
2022,1,12,19.12,11.96
2022,1,13,19.82,11.78
2022,1,14,19.98,12.27
2022,1,15,19.39,11.41
2022,1,16,19.32,10.74
2022,1,17,19.1,10.19
2022,1,18,18.53,10.13
2022,1,19,18.62,9.09
2022,1,20,19.72,8.79
2022,1,21,20.23,9.89
2022,1,22,21.92,9.7
2022,1,23,19.73,10.31
2022,1,24,16.12,6.71
2022,1,25,15.41,6.65
2022,1,26,15.66,6.59
2022,1,27,15.22,6.1
2022,1,28,14.71,5.55
2022,1,29,16.17,5.55
2022,1,30,19.25,5.49
2022,1,31,20.5,5.86
2022,2,1,20.51,6.41
2022,2,2,20.69,6.9
2022,2,3,21.26,8.18
2022,2,4,18.72,6.04
2022,2,5,18.08,5.25
2022,2,6,18.44,5.74
2022,2,7,19.57,6.71
2022,2,8,21.05,7.69
2022,2,9,23.27,11.72
2022,2,10,21.96,11.41
2022,2,11,19.51,7.87
2022,2,12,19.09,5.86
2022,2,13,19.34,5.8
2022,2,14,20.23,6.35
2022,2,15,21.76,9.28
2022,2,16,23.41,11.11
2022,2,17,23.43,11.17
2022,2,18,23.65,10.56
2022,2,19,24.83,10.8
2022,2,20,25.15,9.09
2022,2,21,23.59,5.55
2022,2,22,24.53,5.49
2022,2,23,24.19,8.12
2022,2,24,26.1,9.95
2022,2,25,26.21,9.52
2022,2,26,25.58,8.85
2022,2,27,25.63,8.36
2022,2,28,25.68,7.2
2022,3,1,25.9,6.84
2022,3,2,26.38,7.2
2022,3,3,26.3,7.93
2022,3,4,27.3,9.09
2022,3,5,27.65,8.73
2022,3,6,27.51,7.87
2022,3,7,26.37,7.81
2022,3,8,26.65,6.84
2022,3,9,27.05,6.35
2022,3,10,28.33,7.32
2022,3,11,29.18,7.69
2022,3,12,28.17,7.45
2022,3,13,28.58,6.53
2022,3,14,29.72,4.46
2022,3,15,30.47,5
2022,3,16,31.99,5.49
2022,3,17,32.05,5.19
2022,3,18,31.51,5.62
2022,3,19,31.44,7.45
2022,3,20,31.5,7.02
2022,3,21,31.83,5.62
2022,3,22,32.67,5.62
2022,3,23,32.01,4.7
2022,3,24,32.1,6.16
2022,3,25,32.93,8.73
2022,3,26,33.55,6.84
2022,3,27,33.06,5.68
2022,3,28,33.33,4.46
2022,3,29,32.8,3.97
2022,3,30,33.17,3.78
2022,3,31,34.05,3.3
2022,4,1,34.01,3.72
2022,4,2,33.13,8.18
2022,4,3,34.2,8.3
2022,4,4,34.19,7.81
2022,4,5,33.93,9.22
2022,4,6,34.32,7.93
2022,4,7,34.66,8.67
2022,4,8,34.24,9.95
2022,4,9,35.1,10.25
2022,4,10,35.23,10.56
2022,4,11,34.96,8.85
2022,4,12,35.19,8.85
2022,4,13,35.04,8.67
2022,4,14,35.14,8.18
2022,4,15,33.95,7.57
2022,4,16,34.22,9.46
2022,4,17,34.45,8.12
2022,4,18,35.54,9.34
2022,4,19,35.35,6.53
2022,4,20,36.11,7.08
2022,4,21,36.43,9.46
2022,4,22,33.49,11.96
2022,4,23,33.53,11.96
2022,4,24,35.29,11.05
2022,4,25,35.9,7.08
2022,4,26,35.8,7.93
2022,4,27,36.59,7.32
2022,4,28,36.66,6.77
2022,4,29,37.29,5.8
2022,4,30,36.35,5.62
2022,5,1,37.07,6.9
2022,5,2,37.12,8.36
2022,5,3,37.73,9.83
2022,5,4,35.63,12.94
2022,5,5,36.32,11.29
2022,5,6,36.62,7.45
2022,5,7,35.92,8.61
2022,5,8,36.74,7.08
2022,5,9,35.65,8.06
2022,5,10,35.75,10.8
2022,5,11,35.58,12.88
2022,5,12,34.99,14.47
2022,5,13,35.8,14.34
2022,5,14,37.42,12.08
2022,5,15,37.58,13.18
2022,5,16,35.7,14.83
2022,5,17,34.51,15.56
2022,5,18,34.76,14.53
2022,5,19,33.48,15.44
2022,5,20,34.44,14.04
2022,5,21,34.89,12.02
2022,5,22,34.28,10.25
2022,5,23,34.83,11.6
2022,5,24,35.47,11.78
2022,5,25,35.94,11.9
2022,5,26,37.24,11.6
2022,5,27,36.06,11.11
2022,5,28,35.4,10.74
2022,5,29,35.73,11.54
2022,5,30,36.46,11.47
2022,5,31,35.83,11.78
2022,6,1,36.96,10.93
2022,6,2,37.44,8.67
2022,6,3,37.04,8.67
2022,6,4,37.81,9.28
2022,6,5,36.87,11.9
2022,6,6,36.46,11.35
2022,6,7,37.17,10.38
2022,6,8,37.09,11.47
2022,6,9,35.59,14.59
2022,6,10,33.21,15.5
2022,6,11,31.88,15.81
2022,6,12,31.13,16.78
2022,6,13,30.12,17.15
2022,6,14,30.61,17.03
2022,6,15,30.12,17.15
2022,6,16,29.74,17.21
2022,6,17,28.79,18.13
2022,6,18,28.15,19.53
2022,6,19,28.19,19.17
2022,6,20,27.6,18.98
2022,6,21,27.94,19.23
2022,6,22,25.96,18.92
2022,6,23,26.94,18.49
2022,6,24,26.96,18.8
2022,6,25,26.09,18.25
2022,6,26,26.91,18.37
2022,6,27,28.02,18.55
2022,6,28,27.07,18.68
2022,6,29,25.64,19.78
2022,6,30,25.73,19.65
2022,7,1,27.43,18.68
2022,7,2,27.07,19.65
2022,7,3,26.55,20.02
2022,7,4,26.07,19.29
2022,7,5,25.63,18.86
2022,7,6,25.97,19.23
2022,7,7,26.11,20.2
2022,7,8,26.01,20.32
2022,7,9,25.53,19.65
2022,7,10,25.74,19.78
2022,7,11,25.13,19.53
2022,7,12,25.23,19.59
2022,7,13,25.39,20.2
2022,7,14,25.41,19.41
2022,7,15,25.4,19.23
2022,7,16,25.67,19.65
2022,7,17,25.69,20.14
2022,7,18,24.34,18.37
2022,7,19,25.02,18.31
2022,7,20,25.87,19.35
2022,7,21,25.18,19.53
2022,7,22,24.69,19.1
2022,7,23,24.36,18.62
2022,7,24,24.43,18.62
2022,7,25,25.4,18.8
2022,7,26,24.98,19.1
2022,7,27,26.37,19.59
2022,7,28,25.65,19.65
2022,7,29,26.55,19.78
2022,7,30,25.38,19.47
2022,7,31,26.57,18.86
2022,8,1,26.65,19.78
2022,8,2,26.04,19.84
2022,8,3,27.19,19.41
2022,8,4,26.24,21
2022,8,5,25.78,20.14
2022,8,6,25.62,19.84
2022,8,7,25.37,19.9
2022,8,8,24.2,18.62
2022,8,9,24.66,19.17
2022,8,10,23.74,18.19
2022,8,11,25.43,19.47
2022,8,12,25.51,19.29
2022,8,13,25.41,19.47
2022,8,14,24.68,19.04
2022,8,15,24.4,18.74
2022,8,16,25.23,18.86
2022,8,17,26.22,19.47
2022,8,18,26.06,19.47
2022,8,19,25.63,19.71
2022,8,20,25.4,19.41
2022,8,21,25.08,19.17
2022,8,22,25.41,19.04
2022,8,23,26.28,19.41
2022,8,24,25.88,19.23
2022,8,25,25.8,18.74
2022,8,26,25.88,18.43
2022,8,27,25.83,18.98
2022,8,28,24.66,17.33
2022,8,29,25.98,18.25
2022,8,30,26.83,19.17
2022,8,31,26.64,19.53
2022,9,1,26.36,19.29
2022,9,2,26.54,19.29
2022,9,3,27.06,18.8
2022,9,4,25.92,19.23
2022,9,5,25.87,18.55
2022,9,6,26.62,18.68
2022,9,7,25.9,18.86
2022,9,8,25.8,19.35
2022,9,9,25.88,20.02
2022,9,10,26.21,20.02
2022,9,11,25.37,19.9
2022,9,12,25.41,19.53
2022,9,13,26.08,20.08
2022,9,14,25.05,18.8
2022,9,15,25.9,19.41
2022,9,16,25.61,19.65
2022,9,17,25.62,19.17
2022,9,18,25.08,18.92
2022,9,19,25.86,18.92
2022,9,20,24.97,19.23
2022,9,21,24.76,18.98
2022,9,22,24.58,18.43
2022,9,23,24.42,17.76
2022,9,24,24.94,17.21
2022,9,25,25.29,17.64
2022,9,26,25.19,18.25
2022,9,27,25.34,18.98
2022,9,28,25.94,19.1
2022,9,29,25.58,18.92
2022,9,30,25.77,18.37
2022,10,1,25.97,18.62
2022,10,2,25.57,18.62
2022,10,3,25.48,18.68
2022,10,4,24.52,18.49
2022,10,5,25.23,19.1
2022,10,6,24.69,18.92
2022,10,7,25.04,18.86
2022,10,8,25.23,18.62
2022,10,9,25.25,18.49
2022,10,10,24.97,18.62
2022,10,11,24.85,18.55
2022,10,12,25.73,17.94
2022,10,13,25.46,17.76
2022,10,14,24.76,17.94
2022,10,15,24.91,18.19
2022,10,16,25.28,18.62
2022,10,17,25.72,18.62
2022,10,18,25.73,18.25
2022,10,19,24.37,18.19
2022,10,20,24.66,17.82
2022,10,21,22.77,15.38
2022,10,22,20.89,13.31
2022,10,23,20.92,13.49
2022,10,24,20.48,12.57
2022,10,25,21.33,11.78
2022,10,26,21.98,11.47
2022,10,27,21.46,10.56
2022,10,28,20.02,11.05
2022,10,29,20.27,11.23
2022,10,30,20.23,11.78
2022,10,31,19.3,11.54
2022,11,1,20.23,13.06
2022,11,2,21.77,14.28
2022,11,3,20.86,13.24
2022,11,4,20.69,12.21
2022,11,5,21.04,11.05
2022,11,6,22.29,12.39
2022,11,7,22.36,13.18
2022,11,8,21.98,13.37
2022,11,9,20.05,12.02
2022,11,10,19.57,11.84
2022,11,11,20.03,12.57
2022,11,12,20.05,12.7
2022,11,13,19.07,11.54
2022,11,14,18.69,10.99
2022,11,15,18.61,10.31
2022,11,16,18.89,9.83
2022,11,17,19.59,10.19
2022,11,18,19.6,10.1
2022,11,19,17.9,10.24
2022,11,20,18.6,10.3
2022,11,21,18.38,10.86
2022,11,22,20.26,12.63
2022,11,23,20.83,13.18
2022,11,24,20.16,12.33
2022,11,25,18.72,10.93
2022,11,26,17.4,9.58
2022,11,27,17.9,8.79
2022,11,28,18.44,8.79
2022,11,29,18.26,9.95
2022,11,30,18.26,10.56
2022,12,1,19.77,12.39
2022,12,2,20.91,13.37
2022,12,3,21.05,12.88
2022,12,4,20.26,11.84
2022,12,5,19.95,12.51
2022,12,6,19.34,11.6
2022,12,7,18.25,10.99
2022,12,8,15.83,8.48
2022,12,9,15.85,8.79
2022,12,10,19.23,12.45
2022,12,11,21.07,13.73
2022,12,12,22.95,15.38
2022,12,13,23.34,15.87
2022,12,14,23.51,15.56
2022,12,15,22.82,14.77
2022,12,16,22.82,14.22
2022,12,17,22.21,13.85
2022,12,18,19.58,11.05
2022,12,19,18.68,9.64
2022,12,20,19.46,9.7
2022,12,21,19.46,10.13
2022,12,22,20.21,10.74
2022,12,23,21.44,10.56
2022,12,24,20.79,10.68
2022,12,25,20.54,10.62
2022,12,26,22.06,13.61
2022,12,27,23.64,15.14
2022,12,28,22.94,13.49
2022,12,29,20.29,10.44
2022,12,30,21.95,10.5
2022,12,31,21.33,9.89
